已知 两个 数 的 和 是 [a] ， 其中 一个 加数 是 [b] ， 另 一个 加数 = ．	seq
商场 开展 冬季 促销 活动 ， 所有 商品 一律 按 [a] 销售 ． 一个 篮球 的 标价 是 [b] 元 ， 实际 出售 价钱 = 多少 元 ．	seq
	{'[a]': '3600', '[b]': '15', '[c]': '600'}	200
这次 植树 的 成活率 是 [a] % ， 只有 [b] 棵 没有 成活 ， 这次 一共 植树 多少 棵 ．	seq
儿童公园 里 的 商店 开张 营业 ， 饮料 [a] 元 [b] 瓶 ， 买 [c] 瓶 送 l 瓶 ． 现有 [d] 名 学生 ， 如果 每人 买 [e] 瓶 ， 至少 要 花 多少 元 ？	seq
小麦 的 出粉率 为 [a] % ， [b] 千克 小麦 能 磨 出 多少 千克 面粉 ．	seq
一 个 圆柱 的 体积 是 [a] 立方米 ， 底 面积 是 [b] 平方米 ， 高 = ．	x = [a] / [b]	{'[a]': '32', '[b]': '8'}	4
	{'[a]': '20', '[b]': '200', '[c]': '16'}	50
小 明 计划 3 天 读完 一本 故事书 ， 第一天 读 了 [a] 页 ， 占 全书 的 [b] ， 还要 读 多少 页 才能 读完 ？	seq
修 一条 长 [a] 米 的 公路 ， 原 计划 每天 修 [b] 米 ， 结果 [c] 天 完成 了 任务 ， 实际 比 原 计划 每天 多 修 多少 米 ？	seq
	{'[a]': '135', '[b]': '531', '[c]': '716'}	320
	{'[a]': '0.2', '[b]': '0.16666666666666666'}	((1)/(11))
甲 、 乙 两 人 同时 从 相距 [a] 千米 的 两地 相向 而 行 ， 甲 每 小时 行 [b] 千米 ， 乙 每 小时 行 [c] 千米 ． 如果 丙 骑 自行车 与 甲 同时 同 向 出发 ， 每 小时 行 [d] 千米 ， 遇到 乙 后 ， 立即 回头 向 甲 驶去 ， 遇到 甲 后 再 回头 向 乙 驶去 ． 这样 不断 来回 ， 直到 甲 、 乙 两 人 相遇 为止 ． 问 丙 共 行 多少 千米 ？	seq
	{'[a]': '315', '[b]': '20', '[c]': '30'}	45
	{'[a]': '750', '[b]': '80', '[c]': '70'}	5
	{'[a]': '4800', '[b]': '6'}	4000
从 A 城 到 B 城 有 [a] 千米 ， 一辆 客车 每 小时 行 [b] 千米 ， 一辆 轿车 每 小时 行 [c] 千米 ， 两车 同时 从 A 城 开往 B 城 ， 轿车 比 客车 提前 几小时 到达 ？	seq
	{'[a]': '24', '[b]': '35', '[c]': '30'}	210
计算 ： [a] * [b] + [c] * [d] = ．	seq
	{'[a]': '3.95', '[b]': '0.8'}	8.7
鳗鱼 的 寿命 一般 是 [a] 年 ． 在 人工 饲养 条件 下 金鱼 的 寿命 是 鳗鱼 的 [b] ． 金鱼 的 寿命 = 多少 年 ？	x = [a] * [b]	{'[a]': '55', '[b]': '0.5454545454545454'}	30
王老师 在 手机店 花 [a] 元 买 了 一部 品牌机 ， 比 原价 便宜 了 [b] % ， 原价 多少 元 ？	seq
	{'[a]': '640', '[b]': '3', '[c]': '240', '[d]': '80'}	8
王 叔叔 从 江永县 县城 乘车 去 省城 长沙 办事 ， 公路 全程 [a] 千米 ， 刚好 [b] 小时 走 完全 程 ． 则 他 所 乘 的 车 平均 每 小时 行 多少 千米 ？	x = [a] / [b]	{'[a]': '462', '[b]': '7'}	66
小 璐 、 小雨 、 小 玲 共有 [a] 张 卡片 ． 小 璐 给 了 小雨 [b] 张 卡片 ， 小雨 给 了 小 玲 [c] 张 卡片 ， 小 玲 给 了 小 璐 7 张 卡片 ， 此时 [b] 人 的 卡片 数 一样 ． 那么 小雨 原有 多少 张 卡片 ．	seq
	{'[a]': '0.75', '[b]': '150'}	50
	{'[a]': '40', '[b]': '75', '[c]': '9'}	60
李 村 小学 组织 同学 们 为 学校 图书馆 捐书 ， 四年级 有 [a] 人 ， 平均 每人 捐 [b] 本书 ， 五年级 有 [c] 人 ， 平均 每人 捐 [d] 本书 ， 五年级 比 四年级 多 捐 了 多少 本书 ？	seq
	{'[a]': '1752', '[b]': '2', '[c]': '305'}	3199
鲜花店 平均 月 营业额 [a] 元 ， 若 按 营业额 的 [b] % 缴纳 营业税 ， 该 鲜花店 平均 每月 需 缴纳 营业税 多少 元 ．	seq
某 小学 今年 计划 全年 用水 [a] 吨 ， 比 去年 节约用水 [b] 吨 ， 今年 比 去年 计划 节约用水 百分之几 ？	seq
	{'[a]': '45', '[b]': '80'}	36
小 军 和 小 亮 在 [a] 米 的 环形 跑道 上 ， 从 同一 地点 相 背 出发 ， 经过 [b] 秒 后 两 人 第一次 相遇 ． 小 军 每秒 跑 [c] 米 ， 小 亮 每秒 跑 多少 米 ？	seq
水果店 运进 [a] 千克 苹果 ， 运进 的 梨 比 苹果 少 [b] % ， 运进 多少 千克 梨 ？	seq
小 明 看 一本 [a] 页 的 故事书 ， 前 [b] 天 看 了 整本书 的 [c] ． 平均 每天 看 多少 页 ？	seq
甲乙 两组 用 [a] 天 时间 完成 一批 机器 零件 的 制造 任务 ． 甲组 每天 做 [b] 个 ， 乙组 每天 做 [c] 个 ， 这 批 零件 一共 有 多少 个 ？	seq
一 辆 汽车 从 甲地 开往 乙地 ， 每 小时 行 [a] 千米 ， 已 行 了 [b] 小时 ， 离 乙地 还有 [c] 千米 ， 甲乙 两地 相距 多少 千米 ？	x = [a] * [b] + [c]	{'[a]': '52', '[b]': '7', '[c]': '128'}	492
医院 有 男同志 [a] 人 ， 女 同志 [b] 人 ， 已经 检查 身体 的 有 [c] 人 ， 没有 检查 身体 的 有 多少 人 ．	seq
	{'[a]': '4', '[b]': '84', '[c]': '3', '[d]': '147'}	33
果园 里 种 了 [a] 行 苹果树 ， 每行 [b] 棵 ， 还 种 了 [c] 棵 桃树 ， 果园 里 一共 种 了 多少 棵 果树 ？	x = [a] * [b] + [c]	{'[a]': '6', '[b]': '14', '[c]': '47'}	131
	{'[a]': '3', '[b]': '294', '[c]': '490'}	5
	{'[a]': '24', '[b]': '7.2'}	16.8
小 红 有 [a] 张 纸 ． 做 纸花 用 去 [b] 张 ， 做 纸船 用 去 [c] 张 ． 小 红 还 剩 多少 张 纸 ？	seq
	{'[a]': '0.85', '[b]': '1', '[c]': '11.1'}	74
希望 小学 计算机房 要 配置 [a] 台 学生 电脑 ， 每 台 [b] 元 ， 上级 拨款 [c] 元 ， 还 差 多少 元 ？	seq
	{'[a]': '7'}	6
解放军 某部 行军 ； 队伍 以 每 小时 [a] 千米 的 速度 前进 ， [b] 小时 后 ， 指导员 派 通讯员 骑 自行车 以 每 小时 [c] 千米 的 速度 追赶 队伍 ， 传达 上级指示 ， 通讯员 出发 后 几小时 可 追 上 队伍 ？	seq
同学 们 要 植 [a] 棵 树 ， 已经 植 了 [b] 棵 ， 剩下 的 树苗 平均 分给 [c] 个 小组 ， 每个 小组 还要 植 多少 棵 树 ？	seq
一 辆 旅游车 在 平原 和 山区 各 行驶 了 [a] 小时 ， 到达 了 目的地 ． 在 平原 的 速度 是 [b] 千米 / 时 ， 在 山区 的 速度 是 [c] 千米 / 时 ． 到达 目的地 时 总共 行驶 了 多 远 的 路程 ？	seq
	{'[a]': '0.375', '[b]': '15', '[c]': '7', '[d]': '5'}	27
一 根 钢管 ， 用 去 了 [a] 后 还 剩 [b] 米 ， 这根 钢管 长 多少 ．	seq
A型 电脑 的 键盘 有 [a] 个 键 ， 比 B型 钢琴 的 键 的 个数 的 [b] 倍 少 [c] 个 ， 则 B型 钢琴 的 键盘 有 多少 个 键 ．	seq
一 块 12 公顷 的 土地 ， 其中 [a] 种 茄子 ， [b] 种 黄瓜 ， 其余 种 西红柿 ， 种 西红柿 的 地 占 这块 地 的 几分 之 几 ？	seq
玻璃杯 厂 生产 玻璃杯 [a] 只 ， 每 [b] 只 杯子 装 一盒 ． 如果 每盒 卖 [c] 元 ， 这些 杯子 可以 卖 多少 元 ？	seq
某 特种部队 在 丛林 地区 接到 一项 反恐 任务 ， 把 推进 速度 从 [a] 千米 / 小时 提高 到 [b] 千米 / 小时 ， 结果 提前 [c] 小时 还 差 [d] 千米 就 赶到 预定 地点 投 人 战斗 ． 行动 中 用 了 多少 小时 ．	seq
	{'[a]': '2', '[b]': '1'}	15.7
	{'[a]': '75', '[b]': '600', '[c]': '80'}	480
	{'[a]': '354', '[b]': '3', '[c]': '63'}	139
小 莉 看 一本 趣味 数学 故事书 ， 如果 每天 看 [a] 页 ， [b] 天 看 完 ； 如果 每天 多 看 [c] 页 ， 可以 提前 几天 看 完 ？	seq
[a] / [b] 的 商 与 [c] 的 和 = ？	seq
修 一条 水渠 ， 第一次 修 了 全长 的 [a] ， 第 二 次 修 了 全长 的 [b] ， 还 剩 [c] 米 没 修 ， 求 这 条 水渠 全长 多少 米 ？	seq
有 黑白 棋子 一堆 ， 其中 黑子 的 个数 是 白子 个数 的 [a] 倍 ， 如果 从 这 堆 棋子 中 每次 同时 取出 黑子 4 个 ， 白子 [b] 个 ， 那么 取出 多少 次 后 ， 白子 余 [c] 个 ， 而 黑子 余 [d] 个 ．	seq
甲 、 乙 两 数 的 比 是 [a] ： [b] ， 甲 数 比 乙 数多 多少 ．	seq
小雪 家 南面 [a] 米 是 超市 ， 北面 [b] 米 是 学校 ， 早晨 小雪 从 家 出发 ， 先 到 超市 买 铅笔 ， 然后 去 学校 上学 ． 她 一共 走 了 多少 米 ？	seq
甲乙 二 人 共同 生产 [a] 个 零件 ， 他们 共同 生产 了 [b] 个 小时 后 ， 还 差 [c] 个 没 生产 ， 已知 甲 每 小时 生产 [d] 个 ， 乙 每 小时 生产 多少 个 ？	seq
如果 一个 平行四边形 的 底 是 [a] 厘米 ， 高 是 [b] 厘米 ， 那么 这个 平行四边形 的 面积 = 多少 平方厘米 ．	x = [a] * [b]	{'[a]': '10', '[b]': '5'}	50
	{'[a]': '10', '[b]': '2', '[c]': '2.2', '[d]': '4'}	1.4
	{'[a]': '30', '[b]': '40'}	70
小 刚 步行 到 青山 去 旅游 ， 他 每 小时 行 [a] 千米 ， [b] 小时 后 距离 青山 还有 [c] 千米 ． 小 刚 家 至 青山 的 路程 有 多 远 ？	x = [a] * [b] + [c]	{'[a]': '6', '[b]': '3', '[c]': '8'}	26
一 桶 油 连 桶 共 重 [a] 千克 ， 用 去 油 的 [b] 后 ， 连 桶 共 重 [c] 千克 ． 这 桶 油 净重 多少 千克 ？	seq
	{'[a]': '100', '[b]': '20'}	120
某 工厂 的 女工 人数 是 男 工人 的 [a] % ． 因 工作 需要 ， 又 调入 女工 [b] 人 ， 这时 女工 人数 比 男工 多 [c] % ． 这个 工厂 有 男 工人 多少 人 ？	seq
甲 、 乙 两车 从 A 、 B 两地 同时 出发 相向 而 行 ， 甲 每 小时 行 [a] 千米 ， 乙 车 每 小时 行 [b] 千米 ， [c] 小时 后 两车 之间 的 距离 占 A 、 B 两地 距离 的 [d] ， 则 A 、 B 两地 相距 多少 千米 ．	seq
王 芳 身高 [a] 厘米 ， 小 红 比 她 矮 [b] 厘米 ， 小 红 身高 = 多少 厘米 ？	seq
	{'[a]': '4', '[b]': '0.125'}	((32)/(7))
一 个 商店 运 来 一批 蔬菜 ， 卖出 [a] ， 还 剩 [b] 千克 ， 这 批 蔬菜 共有 多少 千克 ？	seq
	{'[a]': '20', '[b]': '6'}	5
	{'[a]': '750', '[b]': '0.85', '[c]': '180', '[d]': '0.7'}	763.5
	{'[a]': '80', '[b]': '5'}	480
	{'[a]': '4500', '[b]': '25'}	3600
	{'[a]': '60', '[b]': '30', '[c]': '20'}	10
某 超市 运 来 [a] 包 数学 本 ， 运 来 的 英语 本 是 数学 本 的 [b] ， 又 是 作文 本 的 [c] ， 超市 运 来 作文 本 多少 本 ？	x = [a] * [b] / [c]	{'[a]': '300', '[b]': '0.8', '[c]': '0.8571428571428571'}	280
一 辆 自行车 车轮 的 外 直径 是 [a] 米 ， 如果 它 每分钟 转 [b] 圈 ， 通过 一座 长 [c] 米 的 桥 ， 需要 多少 分钟 ？	seq
	{'[a]': '0.25', '[b]': '0.4'}	((7)/(20))
	{'[a]': '480', '[b]': '20'}	880
一 辆 汽车 从 东城 开往 西城 ， 每 小时 行 [a] 千米 ， [b] 小时 到达 西城 ， 从 西城 返回 东城 只用 了 [c] 小时 ， 比 从 东城 开往 西城 平均 每 小时 多行 多少 千米 ．	seq
做 [a] 只 底面 半径 是 [b] 分 米 ， 高 是 [c] 分 米 无盖 的 圆柱形 水桶 ， 需要 多少 平方分米 的 铁皮 ？	seq
	{'[a]': '70', '[b]': '180'}	420
	{'[a]': '111', '[b]': '222', '[c]': '333', '[d]': '444', '[e]': '555', '[f]': '667', '[g]': '5'}	5000
	{'[a]': '0.2222222222222222', '[b]': '0.1111111111111111'}	((5)/(9))
王 强 看 一本 科技 书 ， 已经 看 了 全书 的 [a] ， 还 剩 [b] 页 ． 这本 科技 书 共有 多少 页 ？	seq
	{'[a]': '20', '[b]': '0.25'}	25
[a] 千克 油 用 去 [b] 千克 后 还 剩 多少 千克 ．	seq
[a] - [b] 与 [c] 的 和 ， 差 = ？	seq
	{'[a]': '3', '[b]': '0.8571428571428571', '[c]': '0.75'}	1((11)/(28))
某 饲养场 养鸡 [a] 只 ， 鸭 的 只 数 是 鸡 的 [b] ， 鹅 的 [c] 与 鸭 的 只 数 相等 ， 鹅 有 多少 只 ？	x = [a] * [b] / [c]	{'[a]': '14000', '[b]': '0.42857142857142855', '[c]': '0.6'}	10000
	{'[a]': '3', '[b]': '168', '[c]': '5'}	448
	{'[a]': '1200', '[b]': '0.3333333333333333', '[c]': '300'}	((3)/(4))
	{'[a]': '3', '[b]': '8', '[c]': '768'}	24
	{'[a]': '4', '[b]': '0.36363636363636365', '[c]': '1'}	((5)/(12))
	{'[a]': '1032', '[b]': '10', '[c]': '60', '[d]': '6'}	72
[a] + [b] + [c] + [d] + [e] = ．	seq
	{'[a]': '25', '[b]': '15', '[c]': '12800'}	32000
	{'[a]': '85.13', '[b]': '87', '[c]': '78', '[d]': '85.31'}	50
胜利 小学 为 贫困地区 捐款 [a] 元 ， 比 红旗 小学 少 [b] 元 ， 两所 学校 共 捐款 多少 元 ？	seq
两个 工程队 挖 一条 水渠 ， 甲队 每天 挖 [a] 千米 ， 乙 队 每天 挖 [b] 千米 ， 它们 合作 挖 了 [c] 天 后 ， 还 剩 [d] 千米 ． 这 条 水渠 有 多少 千米 ？	seq
我国 岛屿 海岸线 长 约 [a] km ， 是 大陆 海岸线 长 的 [b] ； 大陆 海岸线 长 是 陆地 边界线 长 的 [c] ． 我国 陆地 边界线 长 多少 km ？	seq
	{'[a]': '4', '[b]': '600', '[c]': '30'}	4500
	{'[a]': '36400', '[b]': '3900'}	12%
计算 ： [a] + [b] + [c] + [d] = ．	seq
利群 超市 运进 一批 大米 ， 大 、 小袋 各 [a] 袋 ， 大袋 每 袋 [b] 千克 ， 小袋 每 袋 [c] 千克 ． 利群 超市 一共 运进 大米 多少 千克 ？	seq
一 套 西装 ， 原价 [a] 元 ， 打折 后 现在 售价 [b] 元 ， 降价 百分之几 ？	seq
	{'[a]': '86', '[b]': '3', '[c]': '34'}	310
一 本书 [a] 页 ， 小 军 看 了 [b] 页 ， 剩下 的 要 在 [c] 天 看 完 ， 平均 每天 看 多少 页 ？	seq
	{'[a]': '400', '[b]': '80', '[c]': '40'}	800
服装厂 加工 [a] 套 童装 ， 原 计划 [b] 天 完成 ， 实际 [c] 天 完成 ， 原 计划 每天 比 实际 每天 少 加工 多少 装 ？	seq
	{'[a]': '16', '[b]': '28'}	448
	{'[a]': '8', '[b]': '5', '[c]': '135'}	45
	{'[a]': '144', '[b]': '0.4'}	240
	{'[a]': '1200', '[b]': '99.5'}	6
	{'[a]': '10', '[b]': '2'}	25
一 种 电视机 ， 原来 每 台 [a] 元 ， 现在 比 原来 便宜 [b] % ， 现在 多少 元 ？	seq
一 辆 客车 和 一辆 货车 同时 从 两地 相对 开出 ， 客车 每 小时 行 [a] 千米 ， 货车 每 小时 行 [b] 千米 ， 经过 [c] 小时 两车 相遇 ． 求 两地 之间 的 距离 ．	seq
	{'[a]': '330', '[b]': '4', '[c]': '10'}	120
工程队 修 一条 长 为 [a] 千米 的 路 ， 原 计划 [b] 天 完成 ， 实际 [c] 天 就 完成 了 ， 实际 每天 比 计划 多 修 多少 千米 ？	seq
	{'[a]': '80'}	((5)/(9))
6 一 儿童节 ， 同学 们 做 纸花 ， 六年级 做 了 [a] 朵 ， 五年级 做 了 [b] 朵 ， 六年级 比 五年级 多 做 百分之几 ？	seq
	{'[a]': '16', '[b]': '40', '[c]': '20'}	8
	{'[a]': '910', '[b]': '90', '[c]': '190'}	8
一 个数 的 [a] 倍 是 [b] ， 这个 数 = ？	x = [b] / [a]	{'[a]': '38.6', '[b]': '40.53'}	1.05
	{'[a]': '68', '[b]': '18', '[c]': '3', '[d]': '5'}	454
	{'[a]': '20', '[b]': '0.35294117647058826', '[c]': '0.5294117647058824'}	100
	{'[a]': '0.25'}	((1)/(5))
	{'[a]': '1600', '[b]': '16', '[c]': '40'}	24
一 捆 电线 共 [a] 米 ， 第一次 用 去 总长 的 [b] ， 第 二 次 用 去 余下 的 [c] % ． 这时 还 剩 多少 米 ？	seq
从 [a] 里 连续 减去 多少 个 [b] ， 得数 是 0 ．	x = [a] / [b]	{'[a]': '630', '[b]': '90'}	7
	{'[a]': '134', '[b]': '5'}	139
一 支 钢笔 [a] 元 比 一个 笔记本 贵 [b] 元 我 想 买 一支 钢笔 和 一个 笔记本 至少 要 带 多少 钱 ？	seq
一 本 故事书 我 每天 读 [a] 页 ， [b] 天 就 能 读完 ． 如果 [c] 天 读完 ， 每天 要 读 多少 页 ？	x = [a] * [b] / [c]	{'[a]': '15', '[b]': '12', '[c]': '6'}	30
	{'[a]': '2', '[b]': '3', '[c]': '6'}	9
学校 北 墙 前 要 栽 月季花 ， 全长 [a] 米 ， 每隔 [b] 米 种 一株 ， 两头 不能 种花 ． 共 能 栽 多少 株 月季花 ？	seq
6 （ 1 ） 班 有 [a] 个 男生 ， [b] 个 女生 ， 女生 占 全班 人数 的 几分 之 几 ？	seq
合唱队 有 [a] 名 男生 ， 女生 人数 是 男生 的 [b] 倍 ． 合唱队 一共 有 多少 人 ？	seq
学校 用 [a] 元 购买 电脑桌 ． 一张 电脑桌 是 [b] 元 ， 一共 买 了 [c] 张 ， 还 剩 多少 钱 ？	seq
	{'[a]': '13.15', '[b]': '3'}	52.6
	{'[a]': '548', '[b]': '456', '[c]': '398'}	606
	{'[a]': '0.8', '[b]': '32', '[c]': '48'}	1.2
[a] 与 [b] 的 和 除 [c] 的 商 再 加上 [d] ， 和 = ？	seq
	{'[a]': '80', '[b]': '160'}	200
为了 帮助 贵州 贫困山区 的 小朋友 们 ， 青江 小学 开展 义卖 活动 ． 六年级 义卖 所得 的 钱 数 是 [a] 元 ， 比 五年级 多 [b] 元 ． 六年级 比 五年级 多几分 之 几 ？	seq
[a] 米 的 绳子 ， 用 去 [b] 后 再 用 去 多少 米 ， 剩 [c] 米 ．	seq
[a] 与 [b] 的 和 乘 [c] ， 积 = ？	seq
	{'[a]': '3', '[b]': '12.6', '[c]': '6'}	31.5
南溪 镇 中小学 在 大礼堂 举行 开学典礼 ， 礼堂 座位 是 [a] 排 ， 每排 有 [b] 个 位置 ． 现在 位置 空 出 了 [c] 个 ， 一共 有 多少 人 参加 这个 开学典礼 ？	seq
	{'[a]': '66', '[b]': '4', '[c]': '1'}	88
	{'[a]': '35', '[b]': '8'}	27
	{'[a]': '20', '[b]': '0.9', '[c]': '0.3333333333333333'}	12
食堂 有 一堆 煤 ， 每天 烧 [a] 吨 够 烧 [b] 天 ， 实际 烧 [c] 天 ， 实际 平均 每天 烧 多少 千克 ．	x = [a] * [b] / [c]	{'[a]': '0.45', '[b]': '140', '[c]': '150'}	0.42
	{'[a]': '420', '[b]': '0.8'}	84
宝山 小学 有 [a] 名 学生 ， [b] 人 毕业 后 ， 又 新 招 了 [c] 名 新生 ． 这时 宝山 小学 学生 数 比 原来 增加 了 百分之几 ？	seq
	{'[a]': '10', '[b]': '215', '[c]': '20', '[d]': '125'}	2150
	{'[a]': '4.8', '[b]': '4', '[c]': '6'}	19.2
粮站 有 [a] 千克 大米 和 1200 千克 面粉 ， 又 运 来 [b] 袋 大米 ， 每 袋 [c] 千克 ， 现在 一共 有 大米 多少 千克 ？	seq
有 一筐 苹果 ， 卖出 [a] 后 ， 又 卖出 [b] 千克 ， 这时 还 剩 [c] 千克 ， 这 筐 苹果 原有 多少 千克 ？	seq
“ 全球通 ” 手机 月租费 [a] 元 ， 通话费 [b] 元 / 分 ． 如果 某人 每月 的 手机费 不会 超过 [c] 元 ， 那么 他 每月 最 多 可以 打电话 多少 分钟 ．	seq
某 商场 在 一次 促销 活动 中 ， 第一天 卖出 T恤衫 [a] 件 ， 第 二 天 卖出 总量 的 [b] ， 这时 已 卖出 的 T恤 与 剩下 的 件数 比 是 [c] ： [d] ， 还 剩下 T恤衫 多少 件 ？	seq
今年 比 去年 减产 [a] ， 今年 产量 是 去年 的 多少 ．	seq
今年春节 ， 王 宁 得到 压岁钱 [a] 元 ， 比 李 华 的 压岁钱 少 [b] % ， 则 李 华 的 压岁钱 = 多少 元 ？	seq
一 条 路 全长 [a] 米 ， 第一天 修 了 这 条 路 的 [b] ， 第 二 天 修 了 这 条 路 的 [c] ， 还 剩 这 条 路 的 多少 没有 修 ．	seq
滨河公园 原来 有 [a] 条 船 ， 每天 收入 [b] 元 ， 照 这样 计算 ， 现在 增加 了 [c] 条 船 ， 每天 可以 多 收入 多少 元 ？	seq
	{'[a]': '8', '[b]': '12', '[c]': '80'}	320
甲乙 两 数 的 比 是 [a] ： [b] ， 甲 数 比 乙 数多 [c] ． 乙 数 = ．	seq
李 明 看 一本 故事书 ， 第一天 看 了 全书 的 [a] % ， 第 二 天 看 了 全书 的 [b] ， 还 剩下 [c] 页 没有 看 ， 李 明 两天 一共 看 了 多少 页 ？	seq
机床厂 第一 车间 有 [a] 人 ， 第 二 车间 有 [b] 人 ， 每人每天 平均 生产 [c] 个 零件 ， 这 两个 车间 每天 共 生产 多少 个 零件 ？	seq
一 个数 的 [a] 倍 与 这个 数 的 [b] 倍 的 和 是 [c] ， 这个 数 = ．	seq
	{'[a]': '138', '[b]': '0.8333333333333334', '[c]': '0.6666666666666666'}	69
小 明 体重 [a] 千克 ， 爸爸 的 体重 是 他 的 [b] 倍 ， 爸爸 的 体重 = 多少 千克 ？	x = [a] * [b]	{'[a]': '38', '[b]': '1.9'}	72.2
	{'[a]': '25', '[b]': '30', '[c]': '360'}	800
一 个 建筑工地 运 来 水泥 [a] 吨 ， 运 来 的 钢材 比 水泥 少 [b] 吨 ． 运 来 石子 的 吨数 是 水泥 和 钢材 的 总 吨数 的 [c] 倍 ． 运 来 石子 多少 吨 ？	seq
	{'[a]': '15', '[b]': '50'}	750
某校 有 学生 [a] 人 ， 其中 有 [b] 人 订阅 “ 作文 报 ” ， 有 [c] 人 订阅 “ 数学 报 ” ， 有 [d] 人 订阅 “ 科学 爱好者 ” ， 全校学生 中 有 [e] 人 订阅 两种 报刊 ， 有 [f] 人 3 种 报刊 都 订 ， 那么 这 学校 中 没有 订阅 任何 报刊 的 有 多少 人 ．	seq
	{'[a]': '2508', '[b]': '365'}	4651
	{'[a]': '60', '[b]': '30', '[c]': '90'}	300
一 台 压路机 ， 每分钟 行 [a] 米 ， 压路 的 宽度 是 [b] 米 ， 压路机 行驶 [c] 分钟 ， 能 压 多 大 的 面积 ？	seq
	{'[a]': '100', '[b]': '25'}	80
学校 买来 [a] 本书 ， 平均 分给 [b] 个 年级 ， 每个 年级 有 [c] 个 班级 ， 平均 每个 班级 分 到 多少 本 ？	seq
冬令营 活动 中 学校 包 了 [a] 辆车 ， 每辆车 乘坐 [b] 名 学生 ， 到达 目的地 后 每 [c] 名 学生 分成 一个 活动 小组 ， 问 ， 一共 有 多少 个 活动 小组 ？	seq
水果店 运 来 [a] 筐 梨 ， 每 筐 重 [b] 千克 ， 一共 重 多少 千克 ？	seq
甲 、 乙 两地 相距 [a] 千米 ， 货车 从 甲地 开出 ， 速度 是 [b] 千米 / 时 ， [c] 时 后 ， 客车 从 乙地 开出 ， 客车 行驶 [d] 时 后 与 货车 相遇 ． 客车 每 时 行驶 多少 千米 ？	seq
图书馆 有 科技 书 [a] 本 ， 文艺 书 的 本 数 比 科技 书 多 [b] 本 ． 连环画 的 本 数 是 科技 书 与 文艺 书 总和 [c] 倍 ， 图书馆 有 多少 本 连环画 ？	seq
苹果 的 产量 是 梨 的 [a] 倍 ， 已知 苹果 和 梨 共有 [b] 吨 ， 梨 有 多少 吨 ？	seq
小 红 是 集邮 爱好者 ． 如果 在 集邮册 中 每页 放 [a] 枚 邮票 ， [b] 页 就 可以 放 完 ． 如果 每页 放 [c] 枚 邮票 ， 需要 几页 才能 放 完 ？	x = [a] * [b] / [c]	{'[a]': '6', '[b]': '32', '[c]': '4'}	48
